userid,version,sum_gamerounds,retention_1,retention_7
45511,gate_40,466,1,0
45512,gate_30,99,1,0
45513,gate_40,239,1,0
45514,gate_30,333,1,0
45515,gate_40,383,0,0
45516,gate_40,382,1,0
45517,gate_30,395,0,1
45518,gate_40,194,0,1
45519,gate_30,180,0,0
45520,gate_30,264,0,0
45521,gate_40,138,1,0
45522,gate_40,188,1,0
45523,gate_40,168,0,1
45524,gate_30,207,1,0
45525,gate_30,299,0,0
45526,gate_30,266,0,0
45527,gate_30,157,1,0
45528,gate_40,198,0,0
45529,gate_30,242,0,1
45530,gate_40,200,0,1
45531,gate_30,364,1,0
45532,gate_30,160,1,1
45533,gate_40,210,0,1
45534,gate_30,313,0,0
45535,gate_40,294,1,0
45536,gate_40,199,0,0
45537,gate_30,45,0,0
45538,gate_30,233,0,0
45539,gate_30,357,1,0
45540,gate_40,585,0,0
45541,gate_30,322,0,0
45542,gate_30,370,1,0
45543,gate_30,174,0,0
45544,gate_30,229,1,0
45545,gate_30,89,0,1
45546,gate_30,418,1,1
45547,gate_40,349,0,0
45548,gate_30,307,0,0
45549,gate_30,352,0,0
45550,gate_40,165,1,1
45551,gate_30,172,0,0
45552,gate_30,381,0,0
45553,gate_40,233,1,1
45554,gate_30,218,1,0
45555,gate_30,323,1,0
45556,gate_40,239,0,0
45557,gate_30,216,1,0
45558,gate_30,145,0,0
45559,gate_30,107,0,0
45560,gate_30,269,1,0
45561,gate_40,184,0,0
45562,gate_40,229,0,1
45563,gate_40,267,1,0
45564,gate_40,196,1,0
45565,gate_40,302,0,0
45566,gate_40,157,0,1
45567,gate_40,228,0,0
45568,gate_30,179,0,0
45569,gate_30,88,0,0
45570,gate_30,269,0,0
45571,gate_30,248,0,1
45572,gate_40,239,1,0
45573,gate_30,538,0,0
45574,gate_30,123,1,0
45575,gate_40,303,1,0
45576,gate_30,352,1,0
45577,gate_40,240,1,0
45578,gate_40,403,1,0
45579,gate_30,319,0,0
45580,gate_30,454,1,0
45581,gate_30,251,1,0
45582,gate_30,507,1,0
45583,gate_30,101,0,1
45584,gate_40,211,1,0
45585,gate_40,236,1,0
45586,gate_40,458,0,0
45587,gate_40,264,1,0
45588,gate_30,130,0,0
45589,gate_40,302,1,0
45590,gate_40,391,1,0
45591,gate_30,221,0,0
45592,gate_40,290,0,0
45593,gate_30,394,1,1
45594,gate_30,257,0,1
45595,gate_30,80,0,0
45596,gate_30,376,0,0
45597,gate_40,296,1,1
45598,gate_40,254,1,0
45599,gate_30,153,0,0
45600,gate_30,227,1,0
45601,gate_40,712,1,0
45602,gate_40,236,0,0
45603,gate_30,172,1,0
45604,gate_40,173,0,1
45605,gate_40,174,0,0
45606,gate_30,232,1,0
45607,gate_40,279,1,1
45608,gate_30,133,0,0
45609,gate_30,389,0,1
45610,gate_40,130,0,1
45611,gate_40,269,0,0
45612,gate_30,142,0,0
45613,gate_30,275,0,0
45614,gate_30,70,0,0
45615,gate_40,250,0,0
45616,gate_30,447,1,1
45617,gate_40,199,1,0
45618,gate_40,177,0,1
45619,gate_30,342,1,0
45620,gate_30,162,1,0
45621,gate_40,343,0,1
45622,gate_40,431,1,0
45623,gate_30,242,0,0
45624,gate_30,66,0,0
45625,gate_30,308,1,0
45626,gate_30,255,1,1
45627,gate_40,421,1,0
45628,gate_30,211,0,0
45629,gate_30,335,1,0
45630,gate_30,184,1,0
45631,gate_30,263,1,0
45632,gate_40,257,1,0
45633,gate_40,353,0,0
45634,gate_30,158,1,0
45635,gate_30,235,1,0
45636,gate_40,181,1,0
45637,gate_40,231,1,0
45638,gate_30,196,1,0
45639,gate_40,218,1,0
45640,gate_40,52,0,0
45641,gate_40,121,1,1
45642,gate_30,307,1,1
45643,gate_30,473,1,0
45644,gate_30,143,1,0
45645,gate_40,162,0,1
45646,gate_40,108,1,1
45647,gate_40,156,1,0
45648,gate_30,136,1,0
45649,gate_30,214,1,0
45650,gate_30,293,0,0
45651,gate_40,529,0,1
45652,gate_30,246,1,0
45653,gate_30,160,1,0
45654,gate_30,393,0,1
45655,gate_40,347,0,0
45656,gate_40,419,1,0
45657,gate_30,342,0,0
45658,gate_40,224,0,1
45659,gate_40,417,1,0
45660,gate_40,98,0,0
45661,gate_40,128,0,1
45662,gate_40,110,1,1
45663,gate_40,138,1,0
45664,gate_30,387,1,1
45665,gate_30,345,0,0
45666,gate_40,354,0,0
45667,gate_40,127,0,0
45668,gate_40,553,1,0
45669,gate_40,212,1,0
45670,gate_30,204,0,0
45671,gate_40,212,0,1
45672,gate_30,182,0,0
45673,gate_30,215,1,0
45674,gate_30,474,1,0
45675,gate_40,109,0,0
45676,gate_40,233,0,1
45677,gate_30,189,0,0
45678,gate_40,279,1,0
45679,gate_40,249,1,1
45680,gate_40,339,0,1
45681,gate_40,367,1,0
45682,gate_30,346,0,0
45683,gate_40,309,1,0
45684,gate_30,189,0,1
45685,gate_40,231,1,1
45686,gate_30,209,1,0
45687,gate_40,277,1,0
45688,gate_40,164,1,0
45689,gate_40,341,1,0
45690,gate_40,264,0,1
45691,gate_40,219,1,0
45692,gate_30,128,1,0
45693,gate_30,299,1,0
45694,gate_40,300,1,0
45695,gate_40,214,0,0
45696,gate_40,179,0,1
45697,gate_30,196,0,0
45698,gate_40,155,0,0
45699,gate_30,564,1,0
45700,gate_30,154,0,0
45701,gate_30,110,0,0
45702,gate_40,234,1,0
45703,gate_40,229,0,0
45704,gate_40,418,1,0
45705,gate_40,222,0,0
45706,gate_30,227,0,0
45707,gate_40,231,0,0
45708,gate_40,164,1,1
45709,gate_40,210,0,0
45710,gate_40,155,1,0
45711,gate_30,267,0,0
45712,gate_40,95,0,0
45713,gate_40,253,1,0
45714,gate_30,246,1,0
45715,gate_30,351,0,0
45716,gate_40,346,0,0
45717,gate_30,340,1,0
45718,gate_40,232,1,0
45719,gate_30,117,0,0
45720,gate_30,163,1,0
45721,gate_40,475,1,1
45722,gate_40,192,1,0
45723,gate_40,182,1,0
45724,gate_40,180,1,1
45725,gate_30,368,0,0
45726,gate_30,169,1,0
45727,gate_30,370,1,0
45728,gate_40,275,1,1
45729,gate_40,124,1,0
45730,gate_30,215,1,0
45731,gate_40,254,0,1
45732,gate_40,266,0,0
45733,gate_40,223,0,0
45734,gate_30,545,1,0
45735,gate_30,359,1,0
45736,gate_30,613,1,0
45737,gate_40,481,0,0
45738,gate_40,227,0,0
45739,gate_30,223,1,0
45740,gate_40,332,0,1
45741,gate_30,241,0,0
45742,gate_40,181,1,0
45743,gate_30,235,0,0
45744,gate_40,342,1,0
45745,gate_30,134,0,0
45746,gate_40,341,0,1
45747,gate_40,234,1,0
45748,gate_40,170,1,1
45749,gate_30,242,0,0
45750,gate_40,213,0,0
45751,gate_30,151,1,0
45752,gate_30,187,1,0
45753,gate_40,137,1,0
45754,gate_30,299,0,0
45755,gate_40,133,0,0
45756,gate_40,344,1,0
45757,gate_40,263,1,0
45758,gate_40,389,1,0
45759,gate_40,215,1,0
45760,gate_40,306,1,0
45761,gate_40,616,0,0
45762,gate_40,261,1,1
45763,gate_40,164,0,0
45764,gate_30,169,0,0
45765,gate_40,391,0,0
45766,gate_30,88,1,0
45767,gate_40,219,0,0
45768,gate_40,327,0,0
45769,gate_30,344,1,1
45770,gate_30,172,1,0
45771,gate_30,232,1,0
45772,gate_30,209,1,0
45773,gate_30,71,0,1
45774,gate_30,298,1,0
45775,gate_40,164,1,0
45776,gate_40,98,0,0
45777,gate_40,288,1,0
45778,gate_30,231,0,1
45779,gate_30,172,1,1
45780,gate_40,465,1,1
45781,gate_40,430,1,1
45782,gate_30,229,0,0
45783,gate_40,91,0,0
45784,gate_30,351,1,0
45785,gate_30,152,1,0
45786,gate_40,116,0,0
45787,gate_40,200,0,0
45788,gate_40,246,0,0
45789,gate_40,218,1,1
45790,gate_40,135,1,1
45791,gate_30,201,1,0
45792,gate_40,221,0,0
45793,gate_40,179,1,0
45794,gate_40,155,1,0
45795,gate_30,153,1,1
45796,gate_30,128,1,0
45797,gate_40,383,0,1
45798,gate_30,151,0,0
45799,gate_40,182,0,0
45800,gate_40,373,1,0
45801,gate_40,263,0,0
45802,gate_40,155,1,0
45803,gate_40,225,1,1
45804,gate_30,356,1,0
45805,gate_40,237,0,0
45806,gate_40,214,1,0
45807,gate_30,277,0,0
45808,gate_40,194,0,0
45809,gate_40,134,1,0
45810,gate_30,104,0,1
45811,gate_30,260,0,0
45812,gate_40,296,0,0
45813,gate_40,327,1,0
45814,gate_30,229,0,1
45815,gate_40,189,0,0
45816,gate_40,240,1,0
45817,gate_40,110,0,0
45818,gate_30,216,0,0
45819,gate_30,201,0,1
45820,gate_40,297,0,0
45821,gate_30,513,0,0
45822,gate_40,208,0,1
45823,gate_40,166,0,0
45824,gate_30,246,1,0
45825,gate_30,330,0,0
45826,gate_40,383,0,0
45827,gate_40,405,1,0
45828,gate_40,155,0,0
45829,gate_40,214,0,0
45830,gate_30,294,0,0
45831,gate_30,301,1,0
45832,gate_40,387,0,0
45833,gate_40,216,0,0
45834,gate_40,352,1,0
45835,gate_40,310,1,0
45836,gate_30,335,1,0
45837,gate_40,215,0,0
45838,gate_30,77,1,0
45839,gate_30,361,1,1
45840,gate_30,252,1,0
45841,gate_40,325,1,1
45842,gate_30,204,1,0
45843,gate_40,130,1,0
45844,gate_30,244,1,1
45845,gate_30,319,1,0
45846,gate_40,109,0,1
45847,gate_30,299,0,0
45848,gate_30,199,0,0
45849,gate_30,171,1,0
45850,gate_40,221,1,0
45851,gate_30,131,1,0
45852,gate_40,215,1,0
45853,gate_40,209,0,0
45854,gate_40,262,0,0
45855,gate_30,239,0,1
45856,gate_30,112,1,0
45857,gate_30,221,0,0
45858,gate_30,200,0,0
45859,gate_30,88,0,0
45860,gate_30,277,1,0
45861,gate_40,261,0,0
45862,gate_30,574,1,0
45863,gate_30,563,1,0
45864,gate_40,182,0,0
45865,gate_30,183,0,1
45866,gate_30,223,0,0
45867,gate_40,154,1,1
45868,gate_30,88,0,0
45869,gate_40,257,1,0
45870,gate_40,172,1,0
45871,gate_30,337,1,0
45872,gate_30,166,1,0
45873,gate_30,395,0,0
45874,gate_30,259,1,0
45875,gate_40,243,1,0
45876,gate_40,128,1,0
45877,gate_30,183,0,0
45878,gate_30,106,1,0
45879,gate_30,278,1,0
45880,gate_30,195,0,1
45881,gate_30,510,1,1
45882,gate_30,321,1,0
45883,gate_40,165,1,1
45884,gate_30,393,0,0
45885,gate_30,247,1,0
45886,gate_40,195,1,0
45887,gate_40,633,0,0
45888,gate_30,317,0,0
45889,gate_30,217,1,0
45890,gate_40,136,0,0
45891,gate_40,106,1,0
45892,gate_30,172,1,0
45893,gate_30,118,1,0
45894,gate_30,202,0,1
45895,gate_40,270,1,0
45896,gate_40,263,1,1
45897,gate_40,180,1,0
45898,gate_30,297,1,0
45899,gate_40,175,1,0
45900,gate_30,266,1,0
45901,gate_40,242,0,1
45902,gate_40,103,1,0
45903,gate_30,228,1,0
45904,gate_30,128,1,1
45905,gate_40,329,1,0
45906,gate_40,221,0,0
45907,gate_30,67,0,0
45908,gate_30,163,1,0
45909,gate_40,210,0,1
45910,gate_30,195,1,1
45911,gate_30,212,1,0
45912,gate_40,151,0,0
45913,gate_30,392,0,0
45914,gate_40,228,0,0
45915,gate_40,266,0,0
45916,gate_30,200,1,0
45917,gate_30,338,1,0
45918,gate_30,327,1,0
45919,gate_40,182,0,0
45920,gate_40,125,1,0
45921,gate_40,148,1,0
45922,gate_40,420,1,1
45923,gate_30,186,0,0
45924,gate_30,328,1,0
45925,gate_40,228,0,0
45926,gate_30,244,0,0
45927,gate_40,262,0,0
45928,gate_30,204,0,0
45929,gate_30,144,0,0
45930,gate_30,212,1,0
45931,gate_40,180,0,0
45932,gate_30,136,1,0
45933,gate_30,148,1,0
45934,gate_40,450,1,0
45935,gate_30,189,1,0
45936,gate_30,163,1,0
45937,gate_30,350,1,0
45938,gate_30,180,1,0
45939,gate_30,164,1,0
45940,gate_40,414,1,0
45941,gate_40,238,1,0
45942,gate_30,224,0,0
45943,gate_30,257,0,0
45944,gate_40,106,0,0
45945,gate_40,280,0,0
45946,gate_30,255,0,0
45947,gate_40,332,0,0
45948,gate_30,346,0,0
45949,gate_30,364,0,0
45950,gate_40,160,1,0
45951,gate_40,140,0,0
45952,gate_40,92,0,0
45953,gate_40,240,0,0
45954,gate_30,169,1,0
45955,gate_30,290,1,0
45956,gate_30,310,1,0
45957,gate_40,227,1,1
45958,gate_30,215,1,1
45959,gate_30,289,1,0
45960,gate_40,271,0,0
45961,gate_40,170,0,0
45962,gate_30,199,1,1
45963,gate_30,276,0,0
45964,gate_30,245,1,0
45965,gate_40,147,0,0
45966,gate_40,116,0,1
45967,gate_40,653,1,0
45968,gate_30,163,1,0
45969,gate_30,145,1,0
45970,gate_40,582,0,0
45971,gate_40,342,0,0
45972,gate_30,199,0,0
45973,gate_30,167,0,0
45974,gate_30,113,0,1
45975,gate_30,260,0,1
45976,gate_40,266,1,1
45977,gate_30,214,1,0
45978,gate_40,297,1,1
45979,gate_30,193,1,0
45980,gate_40,173,0,0
45981,gate_40,333,0,0
45982,gate_30,278,0,0
45983,gate_40,306,0,0
45984,gate_30,171,1,0
45985,gate_40,463,0,0
45986,gate_30,106,0,0
45987,gate_30,73,0,0
45988,gate_40,186,1,0
45989,gate_40,224,1,0
45990,gate_40,494,1,0
45991,gate_30,193,0,1
45992,gate_30,252,0,1
45993,gate_30,621,1,0
45994,gate_30,122,0,1
45995,gate_30,202,0,0
45996,gate_40,189,1,0
45997,gate_40,270,1,0
45998,gate_40,280,1,1
45999,gate_30,136,0,0
46000,gate_30,148,1,0
46001,gate_40,238,1,0
46002,gate_40,466,0,0
46003,gate_30,88,1,0
46004,gate_40,268,0,0
46005,gate_30,648,1,1
46006,gate_40,177,0,1
46007,gate_40,117,0,1
46008,gate_40,206,1,1
46009,gate_40,75,0,0
46010,gate_40,179,0,0
46011,gate_40,423,1,0
46012,gate_30,342,0,0
46013,gate_40,152,0,0
46014,gate_30,88,0,0
46015,gate_30,146,0,0
46016,gate_30,224,0,1
46017,gate_30,286,1,1
46018,gate_30,231,1,0
46019,gate_30,367,1,0
46020,gate_30,183,1,0
46021,gate_30,241,0,0
46022,gate_30,185,1,1
46023,gate_30,351,1,0
46024,gate_30,125,0,0
46025,gate_40,109,1,0
46026,gate_30,90,0,0
46027,gate_40,310,0,1
46028,gate_30,239,1,0
46029,gate_30,213,1,0
46030,gate_30,128,1,0
46031,gate_30,84,1,0
46032,gate_30,108,1,0
46033,gate_30,325,1,0
46034,gate_30,272,0,1
46035,gate_30,201,1,0
46036,gate_40,300,0,1
46037,gate_40,213,0,0
46038,gate_40,144,1,0
46039,gate_40,352,1,1
46040,gate_30,223,0,0
46041,gate_30,248,1,1
46042,gate_30,239,1,1
46043,gate_40,180,0,0
46044,gate_40,215,1,0
46045,gate_40,89,1,0
46046,gate_30,154,1,0
46047,gate_30,633,1,0
46048,gate_40,336,0,0
46049,gate_40,303,0,1
46050,gate_30,157,0,0
46051,gate_30,152,0,1
46052,gate_30,320,1,0
46053,gate_30,173,1,1
46054,gate_30,334,0,0
46055,gate_40,122,1,0
46056,gate_40,188,0,0
46057,gate_30,294,1,1
46058,gate_40,153,0,0
46059,gate_30,164,0,0
46060,gate_40,174,0,1
46061,gate_30,93,0,1
46062,gate_40,150,0,0
46063,gate_30,246,0,0
46064,gate_30,201,0,1
46065,gate_30,243,0,0
46066,gate_30,472,1,0
46067,gate_30,293,0,1
46068,gate_30,128,1,0
46069,gate_30,211,0,1
46070,gate_30,185,0,0
46071,gate_40,160,1,1
46072,gate_30,202,0,0
46073,gate_30,265,0,0
46074,gate_40,129,0,0
46075,gate_40,449,0,1
46076,gate_40,283,0,0
46077,gate_30,290,1,1
46078,gate_40,525,0,0
46079,gate_40,273,1,0
46080,gate_40,418,1,0
46081,gate_30,450,1,0
46082,gate_40,291,0,1
46083,gate_40,238,0,0
46084,gate_30,218,1,0
46085,gate_40,316,0,0
46086,gate_40,291,0,0
46087,gate_40,145,1,0
46088,gate_40,174,0,0
46089,gate_30,297,1,0
46090,gate_40,274,0,0
46091,gate_40,236,1,0
46092,gate_40,206,0,1
46093,gate_30,226,1,0
46094,gate_40,232,1,1
46095,gate_30,279,0,1
46096,gate_40,140,1,0
46097,gate_40,134,0,0
46098,gate_40,71,0,0
46099,gate_30,566,1,0
46100,gate_40,265,1,0
46101,gate_30,144,0,0
46102,gate_30,219,1,1
46103,gate_40,101,0,0
46104,gate_40,365,0,0
46105,gate_40,68,0,1
46106,gate_40,61,1,1
46107,gate_30,141,0,1
46108,gate_40,366,1,0
46109,gate_30,295,1,0
46110,gate_30,236,1,0
46111,gate_40,119,0,0
46112,gate_40,206,0,0
46113,gate_30,145,1,0
46114,gate_30,38,1,0
46115,gate_30,119,0,0
46116,gate_30,65,0,0
46117,gate_30,196,1,0
46118,gate_30,273,1,0
46119,gate_30,229,0,0
46120,gate_40,171,1,0
46121,gate_30,144,0,0
46122,gate_30,480,0,0
46123,gate_40,202,1,0
46124,gate_30,253,0,0
46125,gate_40,210,1,0
46126,gate_30,99,1,1
46127,gate_40,255,1,0
46128,gate_30,268,1,0
46129,gate_40,294,1,0
46130,gate_40,536,0,0
46131,gate_30,76,0,0
46132,gate_40,230,1,0
46133,gate_30,190,0,0
46134,gate_40,365,0,0
46135,gate_40,277,1,0
46136,gate_30,116,0,0
46137,gate_40,137,1,0
46138,gate_40,216,1,0
46139,gate_30,212,0,0
46140,gate_30,381,1,0
46141,gate_40,385,1,0
46142,gate_30,192,1,0
46143,gate_40,263,1,0
46144,gate_30,234,1,0
46145,gate_30,263,0,1
46146,gate_30,103,0,0
46147,gate_40,224,1,0
46148,gate_30,199,0,0
46149,gate_30,212,1,0
46150,gate_30,67,0,0
46151,gate_40,176,1,0
46152,gate_40,385,0,0
46153,gate_40,436,0,0
46154,gate_30,164,1,1
46155,gate_40,339,0,0
46156,gate_30,133,0,0
46157,gate_40,280,0,0
46158,gate_40,137,1,1
46159,gate_40,99,0,0
46160,gate_40,65,0,1
46161,gate_40,251,1,0
46162,gate_30,210,1,0
46163,gate_40,380,1,0
46164,gate_40,165,1,0
46165,gate_40,129,0,1
46166,gate_40,382,1,0
46167,gate_40,218,1,1
46168,gate_30,181,0,0
46169,gate_30,167,0,1
46170,gate_30,341,0,0
46171,gate_30,135,1,1
46172,gate_40,187,0,0
46173,gate_30,177,1,0
46174,gate_30,403,1,0
46175,gate_30,198,1,0
46176,gate_30,191,0,0
46177,gate_40,161,0,1
46178,gate_40,205,1,0
46179,gate_40,229,1,1
46180,gate_40,131,0,0
46181,gate_30,209,1,0
46182,gate_40,192,0,1
46183,gate_40,92,0,0
46184,gate_30,321,1,0
46185,gate_30,133,0,0
46186,gate_40,170,0,1
46187,gate_40,198,0,0
46188,gate_40,508,0,0
46189,gate_40,269,1,0
46190,gate_30,173,0,0
46191,gate_40,260,0,1
46192,gate_30,161,1,0
46193,gate_40,185,1,0
46194,gate_30,371,0,1
46195,gate_30,254,1,0
46196,gate_40,334,1,0
46197,gate_30,145,1,1
46198,gate_40,285,1,0
46199,gate_40,148,0,0
46200,gate_30,68,1,0
46201,gate_40,208,1,0
46202,gate_30,348,0,0
46203,gate_30,174,0,0
46204,gate_40,383,0,0
46205,gate_40,102,0,0
46206,gate_30,181,1,1
46207,gate_40,289,0,0
46208,gate_30,302,0,0
46209,gate_40,345,0,1
46210,gate_30,353,1,0
46211,gate_30,127,0,0
46212,gate_40,320,0,0
46213,gate_40,271,0,1
46214,gate_40,340,1,0
46215,gate_30,435,0,0
46216,gate_40,205,0,0
46217,gate_40,151,0,0
46218,gate_40,100,1,0
46219,gate_40,194,1,0
46220,gate_40,296,0,0
46221,gate_40,84,0,0
46222,gate_40,273,1,0
46223,gate_40,221,0,0
46224,gate_40,151,1,0
46225,gate_30,138,0,1
46226,gate_30,236,0,0
46227,gate_40,726,1,0
46228,gate_40,160,1,0
46229,gate_40,269,0,1
46230,gate_30,384,1,0
46231,gate_40,151,0,1
46232,gate_30,380,0,0
46233,gate_30,396,0,0
46234,gate_30,288,1,0
46235,gate_30,146,1,1
46236,gate_30,244,0,1
46237,gate_30,158,1,0
46238,gate_30,331,1,0
46239,gate_30,219,0,1
46240,gate_30,137,1,0
46241,gate_30,269,1,0
46242,gate_30,226,1,0
46243,gate_30,255,1,0
46244,gate_30,145,0,0
46245,gate_40,299,1,1
46246,gate_30,504,0,0
46247,gate_40,171,0,0
46248,gate_40,174,0,0
46249,gate_30,267,0,1
46250,gate_40,136,1,0
46251,gate_30,240,0,0
46252,gate_30,184,1,0
46253,gate_40,211,1,1
46254,gate_40,349,0,0
46255,gate_40,168,1,0
46256,gate_40,177,0,0
46257,gate_30,269,0,0
46258,gate_30,235,1,0
46259,gate_40,193,0,0
46260,gate_30,114,0,0
46261,gate_40,145,1,1
46262,gate_30,487,1,0
46263,gate_30,401,1,0
46264,gate_30,242,0,1
46265,gate_30,201,0,0
46266,gate_40,262,1,0
46267,gate_40,395,1,0
46268,gate_40,348,1,0
46269,gate_30,202,0,0
46270,gate_30,379,0,0
46271,gate_30,219,0,0
46272,gate_40,326,1,0
46273,gate_30,168,0,0
46274,gate_40,350,1,0
46275,gate_40,192,1,0
46276,gate_40,176,0,0
46277,gate_30,158,0,0
46278,gate_30,176,1,0
46279,gate_30,317,0,1
46280,gate_30,426,1,1
46281,gate_40,343,1,0
46282,gate_40,355,0,0
46283,gate_30,155,0,0
46284,gate_30,198,0,0
46285,gate_30,75,1,0
46286,gate_40,257,1,0
46287,gate_40,253,1,0
46288,gate_30,243,0,0
46289,gate_40,244,1,0
46290,gate_40,246,0,0
46291,gate_40,78,1,0
46292,gate_30,195,0,0
46293,gate_40,290,1,0
46294,gate_40,170,0,1
46295,gate_30,452,1,0
46296,gate_40,110,1,1
46297,gate_30,143,0,0
46298,gate_40,403,1,0
46299,gate_30,296,1,0
46300,gate_40,311,0,0
46301,gate_30,158,1,0
46302,gate_40,152,1,1
46303,gate_40,296,1,0
46304,gate_40,330,1,0
46305,gate_40,265,0,0
46306,gate_40,287,0,0
46307,gate_30,216,1,0
46308,gate_30,377,0,1
46309,gate_30,403,0,0
46310,gate_40,127,1,0
46311,gate_40,319,1,1
46312,gate_30,444,1,1
46313,gate_40,123,0,0
46314,gate_30,200,0,0
46315,gate_40,114,1,0
46316,gate_30,335,1,0
46317,gate_30,180,0,0
46318,gate_40,155,1,0
46319,gate_40,230,1,0
46320,gate_30,318,1,0
46321,gate_40,418,0,1
46322,gate_30,184,0,1
46323,gate_40,229,0,0
46324,gate_40,517,1,0
46325,gate_30,198,0,1
46326,gate_40,416,0,1
46327,gate_30,161,0,0
46328,gate_40,585,1,0
46329,gate_40,374,1,1
46330,gate_30,374,0,0
46331,gate_30,94,0,0
46332,gate_30,161,1,0
46333,gate_30,271,0,0
46334,gate_30,449,1,0
46335,gate_30,150,0,0
46336,gate_30,212,0,0
46337,gate_40,183,0,0
46338,gate_30,217,0,0
46339,gate_30,541,1,0
46340,gate_30,345,0,0
46341,gate_30,155,1,0
46342,gate_30,388,1,0
46343,gate_30,429,0,0
46344,gate_30,146,1,0
46345,gate_30,252,0,1
46346,gate_40,316,1,1
46347,gate_40,285,1,0
46348,gate_40,337,1,0
46349,gate_40,79,0,0
46350,gate_40,378,1,1
46351,gate_40,358,0,0
46352,gate_40,194,0,0
46353,gate_30,336,1,0
46354,gate_30,365,1,0
46355,gate_30,177,1,0
46356,gate_40,367,1,0
46357,gate_30,150,1,0
46358,gate_30,341,0,1
46359,gate_30,198,1,1
46360,gate_40,175,1,1
46361,gate_40,229,0,0
46362,gate_30,302,1,0
46363,gate_30,141,0,0
46364,gate_40,238,1,1
46365,gate_40,569,0,0
46366,gate_40,464,1,1
46367,gate_40,67,0,1
46368,gate_30,74,1,0
46369,gate_30,222,0,1
46370,gate_30,191,1,1
46371,gate_30,361,1,0
46372,gate_30,412,0,0
46373,gate_30,225,1,1
46374,gate_30,193,0,0
46375,gate_40,612,0,0
46376,gate_30,253,1,1
46377,gate_30,164,0,0
46378,gate_30,160,1,0
46379,gate_30,322,0,0
46380,gate_30,258,0,1
46381,gate_30,209,1,0
46382,gate_40,231,0,1
46383,gate_30,201,0,0
46384,gate_30,155,0,0
46385,gate_30,240,1,0
46386,gate_30,264,0,0
46387,gate_40,177,1,0
46388,gate_30,163,1,0
46389,gate_40,150,1,0
46390,gate_30,195,0,0
46391,gate_40,61,0,0
46392,gate_40,301,0,1
46393,gate_40,153,1,1
46394,gate_30,218,0,0
46395,gate_30,246,0,0
46396,gate_30,306,1,0
46397,gate_30,440,1,0
46398,gate_30,347,0,0
46399,gate_40,230,0,0
46400,gate_30,216,1,1
46401,gate_30,341,0,0
46402,gate_30,44,0,0
46403,gate_30,394,1,0
46404,gate_30,228,1,0
46405,gate_30,191,0,0
46406,gate_30,200,0,0
46407,gate_40,310,0,0
46408,gate_30,249,1,0
46409,gate_40,149,0,0
46410,gate_30,291,1,1
46411,gate_30,149,0,0
46412,gate_30,371,0,0
46413,gate_30,228,1,0
46414,gate_40,157,0,0
46415,gate_30,203,0,0
46416,gate_40,229,1,1
46417,gate_40,160,0,0
46418,gate_30,397,0,0
46419,gate_40,178,1,1
46420,gate_30,162,1,0
46421,gate_30,273,1,0
46422,gate_40,138,0,0
46423,gate_30,243,0,0
46424,gate_30,368,1,1
46425,gate_30,181,0,0
46426,gate_30,116,0,1
46427,gate_40,300,0,1
46428,gate_30,563,1,0
46429,gate_30,315,1,0
46430,gate_40,238,1,0
46431,gate_40,98,0,0
46432,gate_30,99,1,0
46433,gate_40,202,1,0
46434,gate_40,104,0,0
46435,gate_30,211,0,0
46436,gate_30,411,1,0
46437,gate_40,312,0,1
46438,gate_40,331,0,0
46439,gate_40,182,0,0
46440,gate_30,178,1,0
46441,gate_30,250,1,1
46442,gate_40,138,1,0
46443,gate_30,360,1,0
46444,gate_30,271,1,0
46445,gate_30,266,0,0
46446,gate_30,117,0,0
46447,gate_30,211,1,0
46448,gate_40,221,0,0
46449,gate_40,35,1,0
46450,gate_40,390,0,0
46451,gate_30,169,0,0
46452,gate_40,222,0,0
46453,gate_30,236,1,1
46454,gate_30,226,1,1
46455,gate_30,130,1,0
46456,gate_30,298,0,0
46457,gate_40,357,1,0
46458,gate_30,251,1,0
46459,gate_40,370,1,1
46460,gate_40,270,0,0
46461,gate_30,434,0,0
46462,gate_30,368,1,0
46463,gate_40,229,1,0
46464,gate_40,397,1,1
46465,gate_40,214,1,1
46466,gate_30,168,1,0
46467,gate_30,229,1,0
46468,gate_30,253,0,0
46469,gate_30,209,1,0
46470,gate_40,153,0,0
46471,gate_40,304,1,1
46472,gate_30,297,0,0
46473,gate_30,216,0,0
46474,gate_30,167,0,0
46475,gate_40,137,0,1
46476,gate_40,283,1,0
46477,gate_40,250,1,0
46478,gate_30,451,1,0
46479,gate_40,310,1,1
46480,gate_40,113,0,0
46481,gate_40,158,1,0
46482,gate_40,163,1,0
46483,gate_40,278,0,0
46484,gate_30,452,0,0
46485,gate_30,246,0,0
46486,gate_40,430,1,0
46487,gate_30,297,1,0
46488,gate_40,246,1,0
46489,gate_30,316,0,0
46490,gate_40,243,1,0
46491,gate_30,793,0,0
46492,gate_40,101,1,0
46493,gate_30,254,1,0
46494,gate_30,332,0,0
46495,gate_30,192,1,0
46496,gate_30,523,0,0
46497,gate_40,150,1,1
46498,gate_40,370,1,0
46499,gate_30,157,0,0
46500,gate_30,243,0,0
46501,gate_30,289,1,0
46502,gate_40,389,0,1
46503,gate_30,246,1,0
46504,gate_30,201,0,1
46505,gate_40,194,0,0
46506,gate_30,254,1,0
46507,gate_30,247,1,0
46508,gate_30,184,1,0
